Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,,
146.45,699.4979,842.4,-51.33333,86, -,8.945935,,
146.5,699.4979,842.4,-51.33333,86, -,8.945935,,
146.55,699.4979,842.4,-48.33333,86, -,8.945935,,
146.6,696.3287,842.5,-51.33333,86, -,8.945935,,
146.65,696.3287,842.5,-48.28571,86, -,8.945935,,
146.7,696.3287,842.5,-42.23809,86, -,8.945935,,
146.75,689.9891,842.7,-42.23809,86, -,8.945935,,
146.8,689.9891,842.7,-39.23809,86, -,8.945935,,
146.85,689.9891,842.7,-39.23809,86, -,8.945935,,
146.9,693.1597,842.6,-36.23809,86, -,8.945935,,
146.95,693.1597,842.6,-42.28571,86, -,8.945935,,
147,689.9891,842.7,-42.28571,86, -,8.945935,,
147.05,686.8207,842.8,-39.23809,86, -,8.945935,,
147.1,683.6507,842.9,-39.23809,86, -,8.945935,,
147.15,677.3155,843.1,-39.23809,86, -,8.945935,,
147.2,677.3155,843.1,-33.19048,86, -,8.945935,,
147.25,677.3155,843.1,-27.14286,86, -,8.945935,,
147.3,680.483,843,-24.14286,86, -,8.945935,,
147.35,674.1464,843.2,-24.14286,86, -,8.945935,,
147.4,670.9796,843.3,-27.14286,86, -,8.945935,,
147.45,670.9796,843.3,-27.14286,86, -,8.945935,,
147.5,670.9796,843.3,-27.14286,86, -,8.945935,,
147.55,667.8111,843.4,-30.14286,86, -,8.945935,,
147.6,664.6448,843.5,-33.14286,86, -,8.945935,,
147.65,664.6448,843.5,-30.14286,86, -,8.945935,,
147.7,658.3113,843.7,-36.19048,86, -,8.945935,,
147.75,655.146,843.8,-39.19048,86, -,8.945935,,
147.8,655.146,843.8,-33.14286,86, -,8.945935,,
147.85,651.9791,843.9,-36.14286,86, -,8.945935,,
147.9,648.8143,844,-39.14286,86, -,8.945935,,
147.95,651.9791,843.9,-39.14286,86, -,8.945935,,
148,648.8143,844,-42.14286,86, -,8.945935,,
148.05,645.65,844.1,-42.14286,86, -,8.945935,,
148.1,645.65,844.1,-39.14286,86, -,8.945935,,
148.15,642.4839,844.2,-39.14286,86, -,8.945935,,
148.2,639.3201,844.3,-36.09524,86, -,8.945935,,
148.25,639.3201,844.3,-36.09524,86, -,8.945935,,
148.3,639.3201,844.3,-36.09524,86, -,8.945935,,
148.35,636.1547,844.4,-42.09524,86, -,8.945935,,
148.4,632.9915,844.5,-39.04762,86, -,8.945935,,
148.45,629.8286,844.6,-39.04762,86, -,8.945935,,
148.5,632.9915,844.5,-36.04762,86, -,8.945935,,
148.55,629.8286,844.6,-39.04762,86, -,8.945935,,
148.6,629.8286,844.6,-36.04762,86, -,8.945935,,
148.65,629.8286,844.6,-33.04762,86, -,8.945935,,
148.7,626.664,844.7,-36.04762,86, -,8.945935,,
148.75,623.5017,844.8,-33,86, -,8.945935,,
148.8,623.5017,844.8,-30,86, -,8.945935,,
148.85,620.3378,844.9,-33,86, -,8.945935,,
148.9,617.1761,845,-33,86, -,8.945935,,
148.95,617.1761,845,-30,86, -,8.945935,,
149,614.0147,845.1,-36,86, -,8.945935,,
149.05,614.0147,845.1,-33,86, -,8.945935,,
149.1,614.0147,845.1,-30,86, -,8.945935,,
149.15,614.0147,845.1,-30,86, -,8.945935,,
149.2,614.0147,845.1,-27,86, -,8.945935,,
149.25,614.0147,845.1,-24,86, -,8.945935,,
149.3,610.8517,845.2,-27,86, -,8.945935,,
149.35,610.8517,845.2,-27,86, -,8.945935,,
149.4,604.5286,845.4,-30,86, -,8.945935,,
149.45,604.5286,845.4,-27,86, -,8.945935,,
149.5,607.691,845.3,-21,86, -,8.945935,,
149.55,604.5286,845.4,-27,86, -,8.945935,,
149.6,604.5286,845.4,-24,86, -,8.945935,,
149.65,607.691,845.3,-21,86, -,8.945935,,
149.7,607.691,845.3,-21,86, -,8.945935,,
149.75,607.691,845.3,-18,86, -,8.945935,,
149.8,601.3683,845.5,-21,86, -,8.945935,,
149.85,601.3683,845.5,-21,86, -,8.945935,,
149.9,595.047,845.7,-24,86, -,8.945935,,
149.95,591.8878,845.8,-24,86, -,8.945935,,
150,588.7269,845.9,-27,86, -,8.945935,,
150.05,591.8878,845.8,-21,86, -,8.945935,,
150.1,588.7269,845.9,-24,86, -,8.945935,,
150.15,585.5682,846,-27,86, -,8.945935,,
150.2,582.4099,846.1,-30,86, -,8.945935,,
150.25,582.4099,846.1,-30,86, -,8.945935,,
150.3,582.4099,846.1,-30,86, -,8.945935,,
150.35,582.4099,846.1,-27,86, -,8.945935,,
150.4,582.4099,846.1,-27,86, -,8.945935,,
150.45,585.5682,846,-18,86, -,8.945935,,
150.5,585.5682,846,-18,86, -,8.945935,,
150.55,579.2499,846.2,-27,86, -,8.965384,,
150.6,569.7756,846.5,-33,86, -,8.965384,,
150.65,569.7756,846.5,-33,86, -,8.965384,,
150.7,563.4603,846.7,-42,86, -,8.965384,,
150.75,560.304,846.8,-45,86, -,8.965384,,
150.8,560.304,846.8,-45,86, -,8.965384,,
150.85,560.304,846.8,-39,86, -,8.965384,,
150.9,557.1462,846.9,-42,86, -,8.965384,,
150.95,557.1462,846.9,-36,86, -,8.965384,,
151,553.9905,847,-36,86, -,8.965384,,
151.05,553.9905,847,-33,86, -,8.965384,,
151.1,550.8351,847.1,-39,86, -,8.965384,,
151.15,547.6782,847.2,-39,86, -,8.965384,,
151.2,541.3671,847.4,-42,86, -,8.965384,,
151.25,544.5235,847.3,-36,86, -,8.965384,,
151.3,547.6782,847.2,-33,86, -,8.965384,,
151.35,541.3671,847.4,-39,86, -,8.965384,,
151.4,544.5235,847.3,-36,86, -,8.965384,,
151.45,547.6782,847.2,-33,86, -,8.965384,,
151.5,550.8351,847.1,-33,86, -,8.945935,,
151.55,544.5235,847.3,-39,86, -,8.945935,,
151.6,541.3671,847.4,-36,86, -,8.945935,,
151.65,541.3671,847.4,-27,86, -,8.945935,,
151.7,538.213,847.5,-30,86, -,8.945935,,
151.75,535.0591,847.6,-27,86, -,8.945935,,
151.8,531.9037,847.7,-27,86, -,8.945935,,
151.85,528.7505,847.8,-30,86, -,8.945935,,
151.9,522.443,848,-36,86, -,8.945935,,
151.95,522.443,848,-33,86, -,8.945935,,
152,522.443,848,-33,86, -,8.945935,,
152.05,519.2906,848.1,-33,86, -,8.945935,,
152.1,519.2906,848.1,-33,86, -,8.945935,,
152.15,512.985,848.3,-36,86, -,8.945935,,
152.2,512.985,848.3,-33,86, -,8.945935,,
152.25,509.8317,848.4,-30,86, -,8.945935,,
152.3,506.6805,848.5,-36,86, -,8.945935,,
152.35,503.5297,848.6,-42,86, -,8.945935,,
152.4,503.5297,848.6,-36,86, -,8.945935,,
152.45,506.6805,848.5,-36,86, -,8.945935,,
152.5,506.6805,848.5,-39,86, -,8.945935,,
152.55,506.6805,848.5,-42,86, -,8.965384,,
152.6,503.5297,848.6,-39,86, -,8.965384,,
152.65,503.5297,848.6,-36,86, -,8.965384,,
152.7,500.3773,848.7,-39,86, -,8.965384,,
152.75,497.2271,848.8,-39,86, -,8.965384,,
152.8,500.3773,848.7,-33,86, -,8.965384,,
152.85,500.3773,848.7,-30,86, -,8.965384,,
152.9,497.2271,848.8,-30,86, -,8.965384,,
152.95,497.2271,848.8,-24,86, -,8.965384,,
153,497.2271,848.8,-24,86, -,8.965384,,
153.05,494.0752,848.9,-27,86, -,8.965384,,
153.1,487.7763,849.1,-30,86, -,8.965384,,
153.15,487.7763,849.1,-30,86, -,8.965384,,
153.2,481.4766,849.3,-30,86, -,8.965384,,
153.25,481.4766,849.3,-30,86, -,8.965384,,
153.3,478.3263,849.4,-30,86, -,8.965384,,
153.35,475.1782,849.5,-30,86, -,8.965384,,
153.4,472.0303,849.6,-30,86, -,8.965384,,
153.45,472.0303,849.6,-30,86, -,8.965384,,
153.5,472.0303,849.6,-33,86, -,8.945935,,
153.55,475.1782,849.5,-30,86, -,8.945935,,
153.6,484.6253,849.2,-21,86, -,8.945935,,
153.65,484.6253,849.2,-18,86, -,8.945935,,
153.7,478.3263,849.4,-24,86, -,8.945935,,
153.75,472.0303,849.6,-27,86, -,8.945935,,
153.8,468.8809,849.7,-27,86, -,8.945935,,
153.85,468.8809,849.7,-30,86, -,8.945935,,
153.9,468.8809,849.7,-30,86, -,8.945935,,
153.95,465.7337,849.8,-30,86, -,8.945935,,
154,465.7337,849.8,-30,86, -,8.945935,,
154.05,465.7337,849.8,-30,86, -,8.945935,,
154.1,462.5848,849.9,-30,86, -,8.945935,,
154.15,462.5848,849.9,-24,86, -,8.945935,,
154.2,459.4382,850,-27,86, -,8.945935,,
154.25,459.4382,850,-21,86, -,8.945935,,
154.3,456.2919,850.1,-24,86, -,8.945935,,
154.35,456.2919,850.1,-21,86, -,8.945935,,
154.4,453.144,850.2,-21,86, -,8.945935,,
154.45,453.144,850.2,-18,86, -,8.945935,,
154.5,449.9983,850.3,-21,86, -,8.945935,,
154.55,449.9983,850.3,-21,86, -,8.926488,,
154.6,446.8509,850.4,-27,86, -,8.926488,,
154.65,446.8509,850.4,-36,86, -,8.926488,,
154.7,443.7058,850.5,-39,86, -,8.926488,,
154.75,440.561,850.6,-36,86, -,8.926488,,
154.8,440.561,850.6,-30,86, -,8.926488,,
154.85,437.4146,850.7,-30,86, -,8.926488,,
154.9,431.1245,850.9,-36,86, -,8.926488,,
154.95,431.1245,850.9,-36,86, -,8.926488,,
155,427.9809,851,-36,86, -,8.926488,,
155.05,427.9809,851,-36,86, -,8.926488,,
155.1,427.9809,851,-36,86, -,8.926488,,
155.15,424.8375,851.1,-36,86, -,8.926488,,
155.2,421.6926,851.2,-39,86, -,8.926488,,
155.25,418.5499,851.3,-39,86, -,8.926488,,
155.3,418.5499,851.3,-39,86, -,8.926488,,
155.35,418.5499,851.3,-36,86, -,8.926488,,
155.4,415.4055,851.4,-39,86, -,8.926488,,
155.45,418.5499,851.3,-33,86, -,8.926488,,
155.5,415.4055,851.4,-36,86, -,8.965384,,
155.55,412.2634,851.5,-36,86, -,8.965384,,
155.6,412.2634,851.5,-36,86, -,8.965384,,
155.65,412.2634,851.5,-33,86, -,8.965384,,
155.7,409.1216,851.6,-36,86, -,8.965384,,
155.75,409.1216,851.6,-33,86, -,8.965384,,
155.8,409.1216,851.6,-30,86, -,8.965384,,
155.85,409.1216,851.6,-30,86, -,8.965384,,
155.9,409.1216,851.6,-27,86, -,8.965384,,
155.95,409.1216,851.6,-21,86, -,8.965384,,
156,412.2634,851.5,-18,86, -,8.965384,,
156.05,415.4055,851.4,-12,86, -,8.965384,,
156.1,421.6926,851.2,-6,86, -,8.965384,,
156.15,424.8375,851.1,-3,86, -,8.965384,,
156.2,427.9809,851,3,86, -,8.965384,,
156.25,424.8375,851.1,3,86, -,8.965384,,
156.3,421.6926,851.2,3,86, -,8.965384,,
156.35,418.5499,851.3,0,86, -,8.965384,,
156.4,418.5499,851.3,0,86, -,8.965384,,
156.45,415.4055,851.4,0,86, -,8.965384,,
156.5,412.2634,851.5,-6,86, -,8.965384,,
156.55,415.4055,851.4,0,86.18, -,8.945935,,
156.6,412.2634,851.5,0,86.18, -,8.945935,,
156.66,409.1216,851.6,-3,86.18, -,8.945935,,
156.71,405.9781,851.7,-6,86.18, -,8.945935,,
156.76,402.8369,851.8,-6,86.18, -,8.945935,,
156.81,399.694,851.9,-9,86.18, -,8.945935,,
156.86,396.5534,852,-12,86.18, -,8.945935,,
156.91,396.5534,852,-12,86.18, -,8.945935,,
156.96,399.694,851.9,-9,86.18, -,8.945935,,
157.01,396.5534,852,-12,86.18, -,8.945935,,
157.06,387.1313,852.3,-23.95238,86.18, -,8.945935,,
157.11,387.1313,852.3,-26.95238,86.18, -,8.945935,,
157.16,383.99,852.4,-35.95238,86.18, -,8.945935,,
157.21,380.8509,852.5,-41.95238,86.18, -,8.945935,,
157.26,374.5715,852.7,-50.95238,86.18, -,8.945935,,
157.31,374.5715,852.7,-47.95238,86.18, -,8.945935,,
157.36,374.5715,852.7,-44.95238,86.18, -,8.945935,,
157.41,368.2934,852.9,-47.95238,86.18, -,8.945935,,
157.46,368.2934,852.9,-47.95238,86.18, -,8.945935,,
157.51,365.1558,853,-47.95238,86.18, -,8.945935,,
157.56,368.2934,852.9,-41.95238,86.18, -,8.945935,,
157.61,365.1558,853,-47.95238,86.18, -,8.945935,,
157.66,362.0184,853.1,-47.95238,86.18, -,8.945935,,
157.71,362.0184,853.1,-44.95238,86.18, -,8.945935,,
157.76,358.8795,853.2,-44.95238,86.18, -,8.945935,,
157.81,358.8795,853.2,-41.95238,86.18, -,8.945935,,
157.86,352.6043,853.4,-44.95238,86.18, -,8.945935,,
157.91,352.6043,853.4,-41.95238,86.18, -,8.945935,,
157.96,349.4681,853.5,-44.95238,86.18, -,8.945935,,
158.01,346.3323,853.6,-50.95238,86.18, -,8.945935,,
158.06,346.3323,853.6,-47.95238,86.18, -,8.945935,,
158.11,346.3323,853.6,-39,86.18, -,8.945935,,
158.16,343.1948,853.7,-42,86.18, -,8.945935,,
158.21,336.9226,853.9,-44.95238,86.18, -,8.945935,,
158.26,336.9226,853.9,-41.95238,86.18, -,8.945935,,
158.31,336.9226,853.9,-35.95238,86.18, -,8.945935,,
158.36,333.788,854,-38.95238,86.18, -,8.945935,,
158.41,330.6536,854.1,-41.95238,86.18, -,8.945935,,
158.46,327.5176,854.2,-38.95238,86.18, -,8.945935,,
158.51,327.5176,854.2,-38.95238,86.18, -,8.945935,,
158.56,324.3838,854.3,-38.95238,86.18, -,8.965384,,
158.61,321.2484,854.4,-44.95238,86.18, -,8.965384,,
158.66,318.1152,854.5,-44.95238,86.18, -,8.965384,,
158.71,311.8478,854.7,-47.90476,86.18, -,8.965384,,
158.76,305.5816,854.9,-53.85714,86.18, -,8.965384,,
158.81,305.5816,854.9,-50.85714,86.18, -,8.965384,,
158.86,302.4499,855,-53.85714,86.18, -,8.965384,,
158.91,299.3185,855.1,-50.85714,86.18, -,8.965384,,
158.96,296.1854,855.2,-53.85714,86.18, -,8.965384,,
159.01,296.1854,855.2,-50.85714,86.18, -,8.965384,,
159.06,293.0546,855.3,-50.85714,86.18, -,8.965384,,
159.11,293.0546,855.3,-50.85714,86.18, -,8.965384,,
159.16,289.9222,855.4,-53.85714,86.18, -,8.965384,,
159.21,289.9222,855.4,-50.85714,86.18, -,8.965384,,
159.26,293.0546,855.3,-41.90476,86.18, -,8.965384,,
159.31,293.0546,855.3,-41.90476,86.18, -,8.965384,,
159.36,289.9222,855.4,-44.90476,86.18, -,8.965384,,
159.41,283.662,855.6,-47.85714,86.18, -,8.965384,,
159.46,286.792,855.5,-41.85714,86.18, -,8.965384,,
159.51,286.792,855.5,-38.85714,86.18, -,8.965384,,
159.56,289.9222,855.4,-35.85714,86.18, -,8.965384,,
159.61,286.792,855.5,-35.85714,86.18, -,8.965384,,
159.66,280.5305,855.7,-38.80952,86.18, -,8.965384,,
159.71,277.4012,855.8,-38.80952,86.18, -,8.965384,,
159.76,274.2702,855.9,-35.85714,86.18, -,8.965384,,
159.81,271.1414,856,-32.90476,86.18, -,8.965384,,
159.86,271.1414,856,-32.90476,86.18, -,8.965384,,
159.91,271.1414,856,-29.90476,86.18, -,8.965384,,
159.96,271.1414,856,-26.90476,86.18, -,8.965384,,
160.01,264.8829,856.2,-29.85714,86.18, -,8.965384,,
160.06,264.8829,856.2,-29.85714,86.18, -,8.965384,,
160.11,264.8829,856.2,-26.85714,86.18, -,8.965384,,
160.16,264.8829,856.2,-26.85714,86.18, -,8.965384,,
160.21,261.7551,856.3,-26.85714,86.18, -,8.965384,,
160.26,261.7551,856.3,-26.85714,86.18, -,8.965384,,
160.31,258.6256,856.4,-32.85714,86.18, -,8.965384,,
160.36,258.6256,856.4,-32.85714,86.18, -,8.965384,,
160.41,255.4983,856.5,-32.85714,86.18, -,8.965384,,
160.46,255.4983,856.5,-26.90476,86.18, -,8.965384,,
160.51,252.3714,856.6,-32.90476,86.18, -,8.965384,,
160.56,249.2428,856.7,-35.90476,86.18, -,8.945935,,
160.61,249.2428,856.7,-38.90476,86.18, -,8.945935,,
160.66,249.2428,856.7,-35.90476,86.18, -,8.945935,,
160.71,246.1164,856.8,-32.95238,86.18, -,8.945935,,
160.76,242.9884,856.9,-32.95238,86.18, -,8.945935,,
160.81,242.9884,856.9,-29.95238,86.18, -,8.945935,,
160.86,242.9884,856.9,-26.95238,86.18, -,8.945935,,
160.91,242.9884,856.9,-26.95238,86.18, -,8.945935,,
160.96,239.8626,857,-29.95238,86.18, -,8.945935,,
161.01,239.8626,857,-29.95238,86.18, -,8.945935,,
161.06,239.8626,857,-24,86.18, -,8.945935,,
161.11,239.8626,857,-24,86.18, -,8.945935,,
161.16,236.7371,857.1,-27,86.18, -,8.945935,,
161.21,233.61,857.2,-30,86.18, -,8.945935,,
161.26,236.7371,857.1,-24,86.18, -,8.945935,,
161.31,233.61,857.2,-27,86.18, -,8.945935,,
161.36,230.4851,857.3,-26.95238,86.18, -,8.945935,,
161.41,230.4851,857.3,-26.95238,86.18, -,8.945935,,
161.46,236.7371,857.1,-18,86.18, -,8.945935,,
161.51,233.61,857.2,-21,86.18, -,8.945935,,
161.56,230.4851,857.3,-20.95238,86.18, -,8.945935,,
161.61,227.3586,857.4,-20.95238,86.18, -,8.945935,,
161.66,224.2343,857.5,-23.90476,86.18, -,8.945935,,
161.71,221.1103,857.6,-26.85714,86.18, -,8.945935,,
161.76,221.1103,857.6,-23.85714,86.18, -,8.945935,,
161.81,217.9846,857.7,-23.85714,86.18, -,8.945935,,
161.86,214.8612,857.8,-26.80952,86.18, -,8.945935,,
161.91,211.7362,857.9,-29.80952,86.18, -,8.945935,,
161.96,211.7362,857.9,-29.80952,86.18, -,8.945935,,
162.01,211.7362,857.9,-26.80952,86.18, -,8.945935,,
162.06,211.7362,857.9,-26.80952,86.18, -,8.945935,,
162.11,205.4908,858.1,-32.76191,86.18, -,8.945935,,
162.16,202.3666,858.2,-35.71429,86.18, -,8.945935,,
162.21,202.3666,858.2,-32.71429,86.18, -,8.945935,,
162.26,199.2447,858.3,-32.66667,86.18, -,8.945935,,
162.31,196.1211,858.4,-38.61905,86.18, -,8.945935,,
162.36,199.2447,858.3,-32.66667,86.18, -,8.945935,,
162.41,202.3666,858.2,-26.76191,86.18, -,8.945935,,
162.46,202.3666,858.2,-26.76191,86.18, -,8.945935,,
162.51,199.2447,858.3,-35.66667,86.18, -,8.945935,,
162.56,202.3666,858.2,-29.71428,86.18, -,8.965384,,
162.61,199.2447,858.3,-29.71428,86.18, -,8.965384,,
162.66,199.2447,858.3,-26.71428,86.18, -,8.965384,,
162.71,202.3666,858.2,-20.80952,86.18, -,8.965384,,
162.76,205.4908,858.1,-14.90476,86.18, -,8.965384,,
162.81,205.4908,858.1,-14.90476,86.18, -,8.965384,,
162.86,208.6133,858,-8.952381,86.18, -,8.965384,,
162.91,211.7362,857.9,-3.047619,86.18, -,8.965384,,
162.96,217.9846,857.7,5.904762,86.18, -,8.965384,,
163.01,227.3586,857.4,14.80952,86.18, -,8.965384,,
163.06,227.3586,857.4,14.80952,86.18, -,8.965384,,
163.11,230.4851,857.3,17.80952,86.18, -,8.965384,,
163.16,230.4851,857.3,23.76191,86.18, -,8.965384,,
163.21,224.2343,857.5,20.76191,86.18, -,8.965384,,
163.26,227.3586,857.4,23.71428,86.18, -,8.965384,,
163.31,224.2343,857.5,23.71428,86.18, -,8.965384,,
163.36,221.1103,857.6,23.71428,86.18, -,8.965384,,
163.41,211.7362,857.9,11.85714,86.18, -,8.965384,,
163.46,211.7362,857.9,8.904762,86.18, -,8.965384,,
163.51,205.4908,858.1,2.952381,86.18, -,8.945935,,
163.56,202.3666,858.2,2.952381,86.18, -,8.945935,,
163.61,192.9997,858.5,-8.904762,86.18, -,8.945935,,
163.66,189.8787,858.6,-8.904762,86.18, -,8.945935,,
163.71,186.756,858.7,-11.85714,86.18, -,8.945935,,
163.76,186.756,858.7,-14.80952,86.18, -,8.945935,,
163.81,183.6355,858.8,-20.71428,86.18, -,8.945935,,
163.86,183.6355,858.8,-20.71428,86.18, -,8.945935,,
163.91,174.2739,859.1,-32.57143,86.18, -,8.945935,,
163.96,174.2739,859.1,-35.52381,86.18, -,8.945935,,
164.01,161.7946,859.5,-53.38095,86.18, -,8.945935,,
164.06,155.5568,859.7,-68.2381,86.18, -,8.945935,,
164.11,149.3201,859.9,-74.19048,86.18, -,8.945935,,
164.16,143.0865,860.1,-83.14286,86.18, -,8.945935,,
164.21,143.0865,860.1,-83.14286,86.18, -,8.945935,,
164.26,143.0865,860.1,-77.19048,86.18, -,8.945935,,
164.31,139.9682,860.2,-83.09524,86.18, -,8.945935,,
164.36,136.8521,860.3,-83.09524,86.18, -,8.945935,,
164.41,136.8521,860.3,-80.14286,86.18, -,8.945935,,
164.46,133.7344,860.4,-74.19048,86.18, -,8.945935,,
164.51,133.7344,860.4,-74.19048,86.18, -,8.945935,,
164.56,133.7344,860.4,-68.2381,86.18, -,8.945935,,
164.61,124.3869,860.7,-74.19048,86.18, -,8.945935,,
164.66,124.3869,860.7,-65.28571,86.18, -,8.945935,,
164.71,121.2723,860.8,-65.28571,86.18, -,8.945935,,
164.76,118.1561,860.9,-65.28571,86.18, -,8.945935,,
164.81,111.9284,861.1,-71.2381,86.18, -,8.945935,,
164.86,111.9284,861.1,-68.28571,86.18, -,8.945935,,
164.91,111.9284,861.1,-68.28571,86.18, -,8.945935,,
164.96,108.813,861.2,-62.33333,86.18, -,8.945935,,
165.01,105.6999,861.3,-65.28571,86.18, -,8.945935,,
165.06,105.6999,861.3,-53.38095,86.18, -,8.945935,,
165.11,102.5851,861.4,-50.38095,86.18, -,8.945935,,
165.16,102.5851,861.4,-44.42857,86.18, -,8.945935,,
165.21,102.5851,861.4,-38.47619,86.18, -,8.945935,,
165.26,102.5851,861.4,-38.47619,86.18, -,8.945935,,
165.31,99.47255,861.5,-41.42857,86.18, -,8.945935,,
165.36,99.47255,861.5,-38.47619,86.18, -,8.945935,,
165.41,99.47255,861.5,-35.52381,86.18, -,8.945935,,
165.46,99.47255,861.5,-35.52381,86.18, -,8.945935,,
165.51,99.47255,861.5,-32.57143,86.18, -,8.945935,,
165.56,102.5851,861.4,-29.61905,86.18, -,8.945935,,
165.61,102.5851,861.4,-29.61905,86.18, -,8.945935,,
165.66,99.47255,861.5,-23.66667,86.18, -,8.945935,,
165.71,96.36028,861.6,-26.61905,86.18, -,8.945935,,
165.76,96.36028,861.6,-23.66667,86.18, -,8.945935,,
165.81,96.36028,861.6,-20.71428,86.18, -,8.945935,,
165.86,99.47255,861.5,-11.80952,86.18, -,8.945935,,
165.91,99.47255,861.5,-11.80952,86.18, -,8.945935,,
165.96,96.36028,861.6,-14.7619,86.18, -,8.945935,,
166.01,96.36028,861.6,-11.80952,86.18, -,8.945935,,
166.06,96.36028,861.6,-8.857142,86.18, -,8.945935,,
166.11,90.13472,861.8,-14.80952,86.18, -,8.945935,,
166.16,93.24641,861.7,-8.904762,86.18, -,8.945935,,
166.21,96.36028,861.6,-5.952381,86.18, -,8.945935,,
166.26,93.24641,861.7,-8.904762,86.18, -,8.945935,,
166.31,93.24641,861.7,-8.904762,86.18, -,8.945935,,
166.36,93.24641,861.7,-5.952381,86.18, -,8.945935,,
166.41,90.13472,861.8,-8.904762,86.18, -,8.945935,,
166.46,87.02143,861.9,-11.85714,86.18, -,8.945935,,
166.51,83.91033,862,-14.80952,86.18, -,8.945935,,
166.56,77.68711,862.2,-20.71428,86.36, -,8.965384,,
166.61,68.35542,862.5,-32.57143,86.36, -,8.965384,,
166.66,68.35542,862.5,-32.57143,86.36, -,8.965384,,
166.71,62.13512,862.7,-35.52381,86.36, -,8.965384,,
166.76,62.13512,862.7,-32.57143,86.36, -,8.965384,,
166.81,59.02636,862.8,-35.52381,86.36, -,8.965384,,
166.86,62.13512,862.7,-32.57143,86.36, -,8.965384,,
166.91,59.02636,862.8,-38.47619,86.36, -,8.965384,,
166.96,55.91599,862.9,-41.42857,86.36, -,8.965384,,
167.01,49.69992,863.1,-44.38095,86.36, -,8.965384,,
167.06,49.69992,863.1,-44.38095,86.36, -,8.965384,,
167.11,49.69992,863.1,-44.38095,86.36, -,8.965384,,
167.16,49.69992,863.1,-38.42857,86.36, -,8.965384,,
167.21,52.80781,863,-38.42857,86.36, -,8.965384,,
167.26,46.59043,863.2,-47.28571,86.36, -,8.965384,,
167.31,43.48312,863.3,-47.28571,86.36, -,8.965384,,
167.36,40.37421,863.4,-50.23809,86.36, -,8.965384,,
167.41,43.48312,863.3,-47.28571,86.36, -,8.965384,,
167.46,43.48312,863.3,-44.33333,86.36, -,8.965384,,
167.51,46.59043,863.2,-38.42857,86.18, -,8.945935,,
167.56,43.48312,863.3,-38.42857,86.18, -,8.945935,,
167.61,43.48312,863.3,-32.52381,86.18, -,8.945935,,
167.66,37.26749,863.5,-29.52381,86.18, -,8.945935,,
167.71,34.16106,863.6,-32.47619,86.18, -,8.945935,,
167.76,31.05303,863.7,-29.52381,86.18, -,8.945935,,
167.81,24.83972,863.9,-35.42857,86.18, -,8.945935,,
167.86,24.83972,863.9,-32.47619,86.18, -,8.945935,,
167.91,27.94718,863.8,-32.47619,86.18, -,8.945935,,
167.96,24.83972,863.9,-32.47619,86.18, -,8.945935,,
168.01,21.73446,864,-32.47619,86.18, -,8.945935,,
168.06,18.62948,864.1,-29.52381,86.18, -,8.945935,,
168.11,18.62948,864.1,-29.52381,86.18, -,8.945935,,
168.16,15.5229,864.2,-32.47619,86.18, -,8.945935,,
168.21,15.5229,864.2,-32.47619,86.18, -,8.945935,,
168.26,15.5229,864.2,-35.42857,86.18, -,8.945935,,
168.31,15.5229,864.2,-29.52381,86.18, -,8.945935,,
168.36,15.5229,864.2,-26.57143,86.18, -,8.945935,,
168.41,12.41851,864.3,-26.57143,86.18, -,8.945935,,
168.46,12.41851,864.3,-29.52381,86.18, -,8.945935,,
168.51,9.312512,864.4,-32.47619,86.18, -,8.945935,,
168.56,6.208701,864.5,-38.38095,86.36, -,8.945935,,
168.61,5.47E-05,864.7,-41.33333,86.36, -,8.945935,,
168.66,-3.102885,864.8,-44.28571,86.36, -,8.945935,,
168.71,3.10518,864.6,-32.47619,86.36, -,8.945935,,
168.76,12.41851,864.3,-20.66667,86.36, -,8.945935,,
168.81,9.312512,864.4,-20.66667,86.36, -,8.945935,,
168.86,5.47E-05,864.7,-23.61905,86.36, -,8.945935,,
168.91,-3.102885,864.8,-26.57143,86.36, -,8.945935,,
168.96,5.47E-05,864.7,-26.57143,86.36, -,8.945935,,
169.01,-3.102885,864.8,-26.57143,86.36, -,8.945935,,
169.06,-3.102885,864.8,-23.61905,86.36, -,8.945935,,
169.11,-6.207428,864.9,-23.61905,86.36, -,8.945935,,
169.16,-12.41186,865.1,-29.52381,86.36, -,8.945935,,
169.21,-12.41186,865.1,-26.57143,86.36, -,8.945935,,
169.26,-12.41186,865.1,-26.57143,86.36, -,8.945935,,
169.31,-15.51553,865.2,-29.52381,86.36, -,8.945935,,
169.36,-15.51553,865.2,-29.52381,86.36, -,8.945935,,
169.41,-18.61702,865.3,-32.47619,86.36, -,8.945935,,
169.46,-27.92163,865.6,-38.38095,86.36, -,8.945935,,
169.51,-31.02385,865.7,-41.33333,86.36, -,8.945935,,
169.56,-27.92163,865.6,-35.42857,86.36, -,8.945935,,
169.61,-34.12389,865.8,-38.38095,86.36, -,8.945935,,
169.66,-37.22553,865.9,-35.42857,86.36, -,8.945935,,
169.71,-43.42415,866.1,-38.38095,86.36, -,8.945935,,
169.76,-49.62351,866.3,-50.19048,86.36, -,8.945935,,
169.81,-49.62351,866.3,-59.04762,86.36, -,8.945935,,
169.86,-46.52493,866.2,-53.14286,86.36, -,8.945935,,
